id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
cVIvOG7G,True,1487893971504.0,1487894733793.0,55,outoftime,white,4+6,custommods,1640,juanma206,1706,d4 d5 Nf3 c5 c3 Nf6 Bg5 Nbd7 Nbd2 h6 Bxf6 Nxf6 Ne5 Qb6 Qc2 cxd4 e3 dxe3 O-O-O exd2+ Rxd2 Ne4 Rxd5 Be6 Bb5+ Qc6 Bxc6+ bxc6 Qa4 Bxd5 Nxc6 e6 Nb8+ Ke7 Qd7+ Kf6 f3 Nf2 Rf1 Rxb8 Rxf2 Bxa2 g4 Bb3 Qd4+ e5 Qxa7 Bd6 f4 exf4 Qa6 Rhe8 Rxf4+ Ke5 Rd4,D02,Queen's Pawn Game: Krause Variation,4
uKylXBCr,True,1487513692044.0,1487514389594.0,48,outoftime,black,8+0,juanma206,1706,rezarooodzard,1874,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O a6 Ba4 b5 Bb3 h6 d4 exd4 Nxd4 Nxd4 Qxd4 Nc6 Qd5 Qe7 Bf4 Ra7 Nd2 Bb7 Qd3 Ne5 Bxe5 Qxe5 c3 Bd6 Nf3 Qh5 h3 O-O Bc2 f5 exf5 Bxf3 Qxf3 Qxf3 gxf3 Raa8 Rad1 Rae8 h4 Re2 Rc1 Bf4,C60,Ruy Lopez: Cozio Defense,6
Vi7dYNdv,True,1487510815714.0,1487512162038.0,48,outoftime,black,11+9,juanma206,1705,avas,1889,e4 d5 exd5 Nf6 d4 Qxd5 Nc3 Qa5 Bc4 Bf5 Nf3 e6 O-O Be7 d5 exd5 Nxd5 Nxd5 Qxd5 Qxd5 Bxd5 c6 Nd4 Bg6 Bb3 O-O c4 Na6 Be3 Rfe8 Bc2 Bxc2 Nxc2 Nc7 Ne1 Bf6 Rb1 b6 Nf3 Ne6 Rfd1 Red8 Rxd8+ Rxd8 Kf1 h6 b3 g5,B01,Scandinavian Defense: Main Line |  Mieses Variation,8
DSd598fa,True,1487506281435.0,1487507137239.0,74,outoftime,black,5+7,juanma206,1704,yusuf72,1712,e4 Nc6 d4 e5 Nf3 exd4 Nxd4 Nxd4 Qxd4 Nf6 Bc4 Be7 O-O d6 Nc3 O-O Bf4 Be6 Bxe6 fxe6 Rad1 e5 Qc4+ Kh8 Bxe5 Qe8 Bxf6 Bxf6 b3 Bxc3 Qxc3 Qxe4 Qxc7 Rac8 Qxd6 Qxc2 h3 h6 Rc1 Qxa2 Rxc8 Rxc8 Qd7 Qc2 Qxb7 Qc7 Qxc7 Rxc7 f4 Kg8 g4 Kf7 f5 Rc3 Ra1 Rxb3 Rxa7+ Kf6 Kg2 h5 Ra6+ Ke5 Rg6 h4 Rxg7 Kf4 Re7 Rb2+ Kf1 Kg3 Re3+ Kf4 Re2 Rb1+,C45,Scotch Game,7
XdT1h6uE,False,1503910777066.0,1503910791086.0,3,outoftime,white,8+5,basilis,1546,danko_25,1885,e4 c5 d3,B20,Sicilian Defense,2
TUhyYcIG,True,1490826331957.0,1490827362393.0,70,outoftime,black,10+0,mikhail_riemann,1756,rafael_ludy,1813,e4 e6 c4 b6 d4 Bb7 Nc3 Bb4 Ne2 c5 d5 exd5 cxd5 Qf6 Bd2 Ne7 Nb5 Bxd2+ Qxd2 Na6 a3 O-O f4 d6 Ng3 Ng6 Nf5 Rfd8 O-O-O Bc8 g4 Bxf5 gxf5 Ne7 Nxd6 Rxd6 Bxa6 Rd7 Bd3 Rc8 Bb5 Rdc7 Qf2 Nxf5 exf5 Qxf5 Qh4 f6 d6 Rf7 Bd3 g5 Rhg1 Qe6 fxg5 fxg5 Rxg5+ Kh8 Bg6 Rg7 Bxh7 Rxh7 Qg3 Rd8 d7 Rh3 Rg8+ Qxg8 Qxh3+ Qh7,C00,French Defense: Steiner Variation,3
p6iahEOl,True,1490807409864.0,1490808304242.0,111,outoftime,white,8+0,nacekpacek,1772,mikhail_riemann,1768,d4 d5 Nc3 Nf6 Nf3 Bf5 e3 Nc6 Bd3 Bg6 Bxg6 hxg6 Qd3 e6 e4 Nb4 Qb5+ c6 Qa4 b5 Qb3 Nxe4 Nxe4 dxe4 Ng5 Qxd4 Be3 Qe5 f4 exf3 gxf3 Qxe3+ Qxe3 Nxc2+ Ke2 Nxe3 Kxe3 Rd8 h4 Bc5+ Ke2 O-O Rac1 Rd5 a3 Rc8 Ne4 Bb6 b4 f5 Nc5 Re5+ Kf1 Bxc5 bxc5 Re3 Kf2 Rxa3 h5 gxh5 Rxh5 Kf7 Rg1 Rg8 Rc1 g6 Rg5 Ra2+ Kg3 a5 Kf4 a4 Ke5 Re2+ Kd6 a3 Kxc6 a2 Kxb5 Ra8 Ra1 Rb2+ Kc4 Rb1 Rxa2 Rxa2 Kd4 Rc2 Rg3 Rbc1 c6 Rxc6 Ke5 R6c5+ Kd4 Rd5+ Ke3 Re1+ Kf2 Red1 Kg2 R1d2+ Kh3 f4 Rg4 R5d4 Kh4 e5 Rxg6 Rh2+ Kg4,D01,Queen's Pawn Game: Chigorin Variation,4
LpfNvYSR,True,1472292002634.0,1472292990654.0,87,outoftime,white,10+0,aleksandrfrankevich,1803,mikhail_riemann,1803,d4 g6 c4 Bg7 Nc3 e5 d5 d6 e4 Nf6 Nf3 Bg4 Be2 Nbd7 Bg5 Bxf3 Bxf3 O-O O-O Re8 Bg4 Nc5 b4 Ncd7 Qf3 a5 Bxd7 Qxd7 Bxf6 Bxf6 Qxf6 axb4 Nb5 Ra5 Rfb1 Ra4 a3 bxa3 Rxa3 Rxc4 Nc3 Qc8 Rab3 Qa8 h3 Qa5 Qf3 Rb8 Nb5 Qa2 Nxc7 Rxc7 Qd3 Rc2 Qf3 Qa6 Rb6 Qa7 Rxd6 b5 Rc6 Rxc6 dxc6 b4 Qf6 b3 Qxe5 Rc8 Rxb3 Qa4 Qd5 Rxc6 Rd3 Rc1+ Kh2 Kg7 Qe5+ f6 Qe7+ Kh6 Qxf6 Rd1 Qf4+ Kg7 Rxd1 Qxd1 e5,A40,Modern Defense,2
FcMsax7p,True,1476525599828.0,1476526163100.0,31,outoftime,white,5+8,mukrisp,1662,mr35vn,1744,e4 e5 Bc4 Bc5 c3 Qf6 Nf3 h6 d3 d6 h3 Ne7 Nbd2 Ng6 Nb3 O-O d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Qxd2 Nf4 O-O-O Nxg2 e5 Qf4 Qxf4 Nxf4 exd6,C23,Bishop's Opening: Philidor Variation,5
QIrUtZaz,True,1476514629588.0,1476515451214.0,72,outoftime,black,5+5,mukrisp,1670,vfhcbr,1764,e4 e6 d4 Be7 e5 c5 c3 a6 Be3 cxd4 cxd4 b5 Bd3 Bb7 Nf3 h6 Nbd2 Bb4 O-O Ne7 a3 Bxd2 Bxd2 Nf5 Bxf5 exf5 Bb4 Nc6 Bd6 Qb6 b4 a5 bxa5 Nxa5 Bc5 Qe6 Rc1 Bc6 Qd3 f6 Nh4 Be4 Qxb5 fxe5 dxe5 Kf7 Rfd1 Bc6 Qd3 Rhe8 Nxf5 Qxe5 Nd6+ Kg8 Nxe8 Rxe8 Qa6 Ra8 Qd3 Qg5 g3 Qg4 Re1 Qh3 Qf1 Qg4 Re3 Nc4 Rxc4 Qf5 Rf4 Qxc5,C00,French Defense: Normal Variation,3
75RBoKPH,True,1476377524428.0,1476378309930.0,49,outoftime,white,5+8,marisav,1780,mukrisp,1593,e4 e5 Bc4 Nc6 d3 Bc5 f4 exf4 Nf3 Nf6 Bxf4 d6 c3 Bg4 e5 dxe5 Bxe5 O-O d4 Bd6 Bxf6 Qxf6 O-O a6 a4 Qh6 Nbd2 Ne7 Ne4 Bf4 g3 Be3+ Kh1 Nf5 Qd3 Rfe8 Nh4 Nxh4 gxh4 Be6 Bxe6 Rxe6 Rae1 Bf4 Qh3 Rae8 Qf3 Rxe4 Rxe4,C23,Bishop's Opening,3
i4yebAMS,True,1475995547290.0,1475996231765.0,51,outoftime,white,5+5,mukrisp,1606,chertyvgolove,1655,e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6 Nf3 c5 b3 Ne7 c3 Nec6 Be3 Be7 Nbd2 a6 a3 Qc7 O-O Nd7 Rfe1 b5 Kh1 c4 bxc4 bxc4 Qc2 Rb8 Ng1 Na5 f4 Nb3 Ra2 a5 f5 f6 a4 Qc6 Bf4 Rb7 Ngf3 Nb6 exf6 Bxf6 Rxe6+ Kf7 Rxc6,B12,Caro-Kann Defense: Advance Variation,5
KqaJWym4,True,1475927404985.0,1475928423111.0,63,outoftime,white,5+8,carlos4a,1708,mukrisp,1617,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d6 Bg5 Bg4 Nbd2 Be7 Qc1 Nd4 Nxd4 exd4 O-O Be6 Bb5+ c6 Ba4 Ng4 Nf3 b5 Bb3 c5 Bf4 O-O h3 Nf6 e5 dxe5 Nxe5 Bxb3 axb3 Re8 Nf3 Bd6 Bg5 Be7 Ne5 Nh5 Bd2 Qd6 f4 Ng3 Rf2 Bh4 Qd1 Nf5 Rf3 f6 Ng4 Re6 Kh2 Rae8 g3 Re2+ Kg1 Nxg3 Nf2 Nh5 Ne4,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
RgYHosUA,True,1482435251087.0,1482436423057.0,72,outoftime,black,10+0,waywarder2,1782,peymanpenman,1602,e4 e6 Nf3 d5 exd5 exd5 d4 c5 dxc5 Bxc5 c4 Nf6 Nc3 Bb4 Be2 O-O O-O Be6 cxd5 Nxd5 Nxd5 Bxd5 Bg5 Qd7 b3 Bxf3 Bxf3 Qf5 Bxb7 Qxg5 Bxa8 Bc3 Rc1 Bd2 Rc7 Rd8 Qf3 Bf4 Rc4 Be5 Rc5 Qf6 Qxf6 gxf6 g3 Rd2 Rc8+ Kg7 f4 Bd4+ Kh1 Na6 Rd8 Nc7 Be4 Ne6 Rd7 a5 Rc1 Nc5 Re7 Nxe4 Rxe4 Be3 Re7 Rxa2 Rcc7 Kg6 Rxf7 Ra1+ Kg2 Ra2+,C00,French Defense: Knight Variation,3
I6Cutd1H,True,1480864955551.0,1480866134738.0,89,outoftime,white,10+0,waywarder2,1767,exix,1921,e4 c5 Nf3 d6 c3 Nc6 d4 cxd4 cxd4 e6 Nc3 a6 Be2 Be7 O-O Nf6 h3 O-O b3 b5 Bb2 Bb7 Rc1 b4 Nb1 Nxe4 Qc2 d5 Bd3 Nf6 Rfe1 Rc8 Qd2 h6 Ne5 Qb6 Nxc6 Rxc6 Rxc6 Qxc6 Rc1 Qb6 f3 Rc8 Kh2 Bd6+ Kg1 Rxc1+ Qxc1 Nh5 Nd2 Nf4 Bf1 a5 Kf2 Ba6 Qc2 Qc7 Qxc7 Bxc7 Bxa6 Kf8 Bc1 Bb6 Bb2 Ke7 h4 Kd6 g3 Ng6 Nf1 Kc6 Ne3 Ne7 Ng4 Nf5 Ne5+ Kc7 Nxf7 Nxd4 Bxd4 Bxd4+ Ke2 Kd7 Nh8 Kc6 Ng6 Bf6 Nf4,B50,Sicilian Defense: Delayed Alapin,5
tEP3vvxm,True,1480155240801.0,1480156311397.0,113,outoftime,white,8+0,doctor61,1980,tunisinov,1967,e4 d6 d4 g6 Nf3 Nd7 Bc4 c5 c3 Bg7 O-O a6 d5 Ngf6 Re1 b5 Bd3 c4 Bc2 O-O e5 dxe5 Nxe5 Bb7 Nc6 Bxc6 dxc6 Nb8 Qxd8 Rxd8 c7 Rc8 cxb8=Q Raxb8 Bf4 Rb7 Nd2 Nh5 Be5 Rd8 Nf3 Bxe5 Rxe5 f6 Re6 a5 Rae1 Kf7 g3 Ng7 R6e3 Ne8 Nd4 Nd6 Nc6 Re8 a3 a4 f4 f5 Nd4 Rc7 Ne6 Rb7 Nc5 Rc7 Re5 Rb8 Ne6 Rd7 Ng5+ Ke8 Nxh7 Kf7 Ng5+ Ke8 h4 Rb6 Ne6 Nf7 Kg2 Nxe5 Rxe5 Rd2+ Kf3 Rxc2 Nd4 Rxb2 g4 fxg4+ Kxg4 Rg2+ Kh3 Ra2 f5 gxf5 Nxf5 Rb7 Re3 Kd8 h5 Rxa3 h6 e6 Ng7 Rb8 h7 Ke7 Rxe6+ Kf7 Re8 Kxg7 h8=Q+,B07,Pirc Defense #5,3
koto16BS,True,1480154316314.0,1480155186926.0,66,outoftime,black,8+0,wblake66,1996,tunisinov,1955,d4 e6 Nf3 Nf6 e3 d5 Bd3 Nbd7 O-O c5 c3 Be7 Re1 b6 Nbd2 O-O e4 c4 Bc2 Bb7 e5 Ne8 Nf1 Nc7 Ng3 f6 h3 fxe5 Nxe5 Nxe5 dxe5 Bh4 Qg4 Bxg3 Qxg3 d4 Bg5 Qd7 Rad1 d3 b3 Qc6 Bb1 b5 a4 a6 axb5 axb5 bxc4 bxc4 Re3 Nd5 Bh6 Rf7 Rf3 Raf8 Rxf7 Rxf7 Bd2 Nf4 f3 Ne2+ Kh2 Nxg3 Kxg3 h6,D05,Colle System #2,7
RA7TdZn0,True,1479490213568.0,1479491032383.0,64,outoftime,black,5+6,tunisinov,1928,olegrun,1920,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Be7 Re1 d6 h3 Na5 d4 Nxb3 axb3 Bb7 d5 c5 Nh2 Qc7 Ng4 Bc8 Nxf6+ Bxf6 Nd2 g6 Nf1 Bg7 Nh2 O-O Ng4 f5 Nh6+ Kh8 Qf3 fxe4 Qxe4 Bf5 Nxf5 Rxf5 Qh4 Rf7 Bh6 Bf6 Bg5 Bg7 Re3 a5 Rg3 Kg8 Rd1 Raf8 f3 Bf6 Bxf6 Rxf6 Qe4 Rf4 Qe2 Qd7,C88,Ruy Lopez: Closed,13
o68btxdu,True,1503488966000.0,1503489820925.0,101,outoftime,white,8+0,simon_kevin,1911,juansnow,1581,e4 c6 d4 d5 Nc3 dxe4 Bc4 Nf6 Nge2 Bg4 h3 Bxe2 Nxe2 e6 O-O Bd6 Bg5 O-O Nc3 h6 Bxf6 gxf6 Nxe4 Bf4 Qg4+ Bg5 Nxf6+ Qxf6 h4 Kg7 hxg5 hxg5 c3 Rh8 g3 Nd7 f4 Rag8 fxg5 Qe7 Rxf7+ Kxf7 Rf1+ Nf6 gxf6 Rxg4 fxe7+ Kxe7 Kg2 b5 Bd3 Rf8 Rxf8 Kxf8 Kf3 Rg7 g4 Rf7+ Kg3 a5 g5 Kg7 g6 Rf6 Be4 e5 dxe5 Re6 Kf4 a4 Bxc6 Rxc6 Kf5 Rc5 Ke6 Kxg6 Kd6 Rc4 e6 Re4 e7 Kf7 Kc5 b4 cxb4 Kxe7 b3 a3 b5 Re2 b6 Rxa2 b7 Rc2+ Kb4 a2 b8=Q a1=Q Qb7+ Kd6 Qb8+,B15,Caro-Kann Defense: von Hennig Gambit,7
yT0kRyMQ,True,1480170085212.0,1480171050549.0,95,outoftime,white,10+0,joash0519,1717,guru200773,1740,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Bd3 e5 Nf3 Be6 Nc3 d5 Bg5 d4 Bxf6 gxf6 Ne2 Bh6 O-O Rg8 Ng3 Nc6 Bb5 Qb6 Qd3 a6 Bxc6+ Qxc6 h3 Bc4 Qa3 Bf8 Qa5 b6 Nxe5 fxe5 Qxe5+ Qe6 Qxd4 Bxf1 Kxf1 Bc5 Qd3 Qf6 Qf3 Qxb2 Qd1 Qf6 Qe2 Qxa1+ Qe1 Qxe1+ Kxe1 Rd8 Ke2 Rg6 a4 Ke7 Kf3 Rd2 Ne2 Rf6+ Kg4 Rxe2 Kg3 Rfxf2 Kg4 Rxg2+ Kf5 Ref2+ Ke5 f6+ Kd5 Rd2+ Kc6 Rxc2 h4 Ba3+ Kb7 Rgd2 h5 Rd7+ Kxa6 Kd8 h6 Rc8 e5 Rdc7 e6 Ra8+ Kb5 Kc8 e7,B57,Sicilian Defense: Modern Variations |  Main Line,8
B4DFUedk,False,1468010108662.0,1468011065796.0,75,outoftime,white,10+0,gianfranco7038,1559,reubpear,1500,e4 f5 e5 d6 d4 h5 Nf3 Nc6 Bb5 e6 d5 a6 Bxc6+ bxc6 dxc6 Qe7 Nc3 g5 Nxg5 dxe5 O-O Bh6 Nf3 Nf6 Re1 O-O Nxe5 Qd6 Bxh6 Qd8 Bxf8 Qxf8 Ne2 Rb8 Rb1 Qd6 Nf4 Rb4 Nxh5 Nxh5 Qxh5 Re4 Qg6+ Kf8 Nd7+ Qxd7 cxd7 Bxd7 Qf6+ Ke8 Qh8+ Ke7 Rbd1 Ba4 Rxe4 fxe4 Qh7+ Kf6 Qxe4 Be8 Re1 Bg6 Qxe6+ Kg7 Qe7+ Bf7 Qxc7 Kg6 Qc6+ Kg7 Qxa6 Kh8 Qh6+ Kg8 Re7,B00,Duras Gambit,2
ba2Nr0Ls,True,1488733146048.0,1488734718884.0,105,outoftime,white,15+5,rubikstein,1568,koshwine-myanmar,1569,e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nf3 Nc6 Bb5 Bd7 O-O a6 Bxc6 Bxc6 Re1 Nf6 e5 dxe5 Nxe5 Qxd1 Rxd1 Be7 Nxc6 bxc6 c4 O-O Nc3 Rfe8 Bf4 Nh5 Be3 Bf8 Na4 Re5 Nb6 Rb8 Nd7 Ree8 Nxb8 Rxb8 b3 Re8 Rd6 Re6 Rxe6 fxe6 Re1 e5 Bd2 Bd6 Bc3 Nf6 Bxe5 Bxe5 Rxe5 Kf7 Rxc5 Ne4 Rxc6 a5 f3 Nc3 a3 a4 b4 g6 b5 Ke7 Kf1 Nb1 Ra6 Nxa3 Rxa4 Nc2 Ke2 Nd4+ Kd3 Ne6 Ra7+ Kd6 Ra6+ Kd7 Rxe6 Kxe6 Kd4 Kd7 Kd5 Kc7 c5 h6 b6+ Kb7 Kd6 Ka6 c6 Kxb6 c7 Kb7 Kd7 Kb6 c8=Q Ka7 Kc6,C41,Philidor Defense: Exchange Variation #2,7
C9lVCh2i,False,1488384070445.0,1488385284606.0,66,outoftime,black,10+5,rubikstein,1581,elpaco,1597,d4 d5 c4 Nf6 Nc3 Nc6 e3 e5 dxe5 Nxe5 cxd5 Nxd5 Nxd5 Be6 Qa4+ Nc6 Nc3 Bb4 Bd2 Bd7 Qc2 O-O Nf3 Re8 a3 Bxc3 Bxc3 Bg4 Be2 g6 O-O Bf5 Qb3 Be4 Rfd1 Qe7 Nd4 Nxd4 Bxd4 Qg5 f3 Bf5 Kh1 Rad8 Bc4 Be6 Bxe6 Rxe6 f4 Qg4 Qxb7 Rxd4 Rxd4 Rxe3 Rd8+ Kg7 Rg1 Qxf4 Qxa7 Qe4 Qa5 Rh3 Qg5 f6 Qd2 g5,D06,Queen's Gambit Refused: Marshall Defense,4
G1S75LQo,True,1504442483330.0,1504443345118.0,82,outoftime,black,8+0,shmulke,1539,vit216,1555,d4 f5 c4 Nf6 Nc3 g6 Nf3 Bg7 e3 O-O Be2 a5 a4 Na6 b3 c5 Ba3 cxd4 exd4 Nb4 Bxb4 axb4 Nb5 Ne4 Qd3 Nc5 Qc2 d6 Rb1 Ne4 O-O e5 dxe5 dxe5 Rfd1 Qe7 c5 Bd7 Bc4+ Kh8 Nd6 Nc3 Re1 Nxb1 Qxb1 e4 Qd1 Bc3 Re2 Qf6 Nd2 b6 Nb1 Bd4 Rd2 bxc5 Rxd4 cxd4 Nb5 d3 Nd2 Bc6 f3 e3 Nb1 d2 Qe2 f4 Nxd2 exd2 Qxd2 Rfd8 Qxb4 Qa1+ Kf2 Qa2+ Be2 Rd2 Qc3+ Kg8 Qc4+ Bd5,A85,Dutch Defense: Queen's Knight Variation,5
6ydzLNMU,True,1472058398125.0,1472059204848.0,93,outoftime,white,10+0,maltenschoep,1822,lon123456789,1934,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 Bg4 Be2 Bxe2 Ngxe2 Nbd7 O-O O-O e5 dxe5 fxe5 Nh5 Nf4 Nxf4 Bxf4 c5 Qd2 Qb6 Bh6 cxd4 Bxg7 dxc3+ Qf2 Qxf2+ Rxf2 Kxg7 bxc3 Nxe5 Re2 Rfe8 Rxe5 f6 Rd5 Rac8 Rd4 Rc7 Rb1 e5 Re4 b6 Rd1 f5 Re3 Ree7 Rde1 e4 Rg3 Rxc4 Rge3 f4 R3e2 g5 h4 h6 hxg5 hxg5 Kh2 e3 g3 Rxc3 gxf4 gxf4 Kg2 Kf6 Kf3 Kf5 Rh1 Rg7 Rh5+ Rg5 Rxg5+ Kxg5 Rb2 Rc5 Rb4 b5 Rxf4 Re5 Rg4+ Kh5 Rg2 a5 Re2 b4 Rxe3,E76,King's Indian Defense: Four Pawns Attack,9
xsXmPQhu,True,1502168514997.0,1502170142708.0,111,outoftime,white,11+5,roothpd,1583,crizstill,1513,e4 e5 Nf3 d6 Bc4 h6 c3 b6 Bb3 Qf6 h3 Qg6 Nh4 Qxe4+ Qe2 Qxh4 Bxf7+ Kxf7 Qf3+ Qf6 Qxa8 Qf5 Qxb8 Ne7 Qxc7 Qc2 Na3 Qe4+ Kf1 Bxh3 Rxh3 Kg8 d3 Qd5 Qxa7 Nf5 Rf3 Nh4 Rxf8+ Kh7 Rxh8+ Kxh8 Qa6 Qxg2+ Ke1 Nf3+ Ke2 Ng5 Qc8+ Kh7 Qf5+ Kh8 Bxg5 hxg5 Nc4 Qd5 Rh1+ Qxh1 Nxd6 Qh5+ Kd2 Kg8 Qxe5 Qh6 Qe8+ Kh7 Qe4+ Kg8 Nf5 Qf6 a4 Qf7 Ne7+ Kf8 Ng6+ Kg8 Qa8+ Kh7 Nf8+ Kh6 Qh1+ Qh5 Qxh5+ Kxh5 Ne6 g4 Ke2 g5 b4 Kh4 d4 Kh5 d5 Kg6 d6 Kf6 Nd4 Kf7 a5 bxa5 bxa5 Ke8 a6 Kd7 a7 Kxd6 a8=Q Ke5 Qf8 Kd5 Qg8+,C41,Philidor Defense #3,5
m07bQT3H,True,1504196964925.0,1504199026215.0,57,outoftime,white,15+15,muschina,1868,masquerade,1826,c4 c5 Nc3 Nc6 g3 g6 Bg2 Bg7 e3 Nh6 Nge2 Nf5 a3 O-O Rb1 d6 b4 cxb4 axb4 Be6 d3 a6 O-O h5 Bb2 Rb8 Nf4 Nxb4 Nxe6 fxe6 Ba1 Nc6 d4 Qa5 Qb3 Qc7 d5 Na5 Qa2 Nxc4 dxe6 Ne5 Nd5 Qd8 Rfc1 Nd3 Rc7 Nc5 e4 Nd4 Rxe7 Ncxe6 Rd1 Rf7 Rxf7 Kxf7 Nf4,A36,English Opening: Symmetrical Variation |  Symmetrical Variation,8
na7JYKSm,True,1504284494528.0,1504285500210.0,90,outoftime,black,10+0,typerys,1756,jomax100,1897,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 O-O a3 a6 Bg5 h6 Bh4 g5 Bg3 d6 h3 Nh5 Bh2 Nf4 Bxf4 exf4 Qd2 Be6 Nd5 b5 Ba2 Ne5 Nxe5 dxe5 Qc3 Bd6 Bb3 f5 exf5 Rxf5 Nxc7 Bxb3 Nxa8 Bd5 d4 Bxg2 Rg1 Qxa8 dxe5 Rxe5+ Kd2 Bxh3 Rad1 Bf5 Kc1 Re6 Qb3 Kg7 Rge1 Rxe1 Rxe1 Qc6 Re2 b4 axb4 Qh1+ Kd2 Qc6 c4 Qd7 Qc3+ Kg6 c5 Bxc5+ Ke1 Bb6 f3 Be3 Qc4 Qb5 Qg8+ Kf6 Qh8+ Ke6 Qxh6+ Ke5 Qg7+ Kd5 Qxg5 Qxb4+ Kf1 Ke5,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
z0FEKvYu,True,1504191350395.0,1504192563569.0,85,outoftime,white,10+0,trouty1997,1704,chummers249,1500,e4 e5 Nf3 Nc6 Bc4 d6 d3 Nf6 Bg5 h6 Bh4 g5 Bg3 g4 Nfd2 a6 f3 Nd4 c3 b5 Bb3 Nxb3 Qxb3 Be6 Qc2 h5 Bh4 d5 Nb3 a5 exd5 Qxd5 Bxf6 Rh7 N1d2 Rh6 Bh4 f6 c4 bxc4 Qxc4 O-O-O Qxd5 Bxd5 Nxa5 gxf3 gxf3 Bb4 Nb3 Rd7 O-O-O Bxb3 Nxb3 f5 d4 Rc6+ Kb1 exd4 Rxd4 Rxd4 Nxd4 Rd6 Nxf5 Rd3 Ng3 Re3 Nxh5 Re2 Nf4 Bd2 Nxe2 Be3 Rd1 Ba7 Rd3 Kb8 Rd5 Kc8 Rf5 Kb8 Rg5 Kb7 f4 Kb8 f5,C50,Italian Game,5
iOTNW21q,False,1503776542277.0,1503777570894.0,79,outoftime,white,10+0,trouty1997,1703,chummers249,1500,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bc4 Nd4 Qd1 Nxe4 d3 Nf6 c3 Nc6 d4 Qe7+ Qe2 Qxe2+ Bxe2 O-O-O Bg5 Re8 Bxf6 gxf6 Kd2 d5 Bf3 b5 Bxd5 Kb7 Bxf7 Re7 Bd5 Rg7 Bxc6+ Kxc6 g3 b4 c4 b3 a3 Rd7 d5+ Kc5 Kc3 h5 Nd2 h4 g4 Bg7 Kxb3 Re8 Rhe1 Rxe1 Rxe1 f5 g5 Kd4 f4 Kd3 Nf3 c5 Re6 Rb7+ Ka4 Bxb2 Rc6 a5 Rxc5 Kc3 Rb5 Rxb5 Kxb5,C42,Petrov's Defense #4,7
Y6OiHWWo,True,1475928611912.0,1475930465708.0,81,outoftime,white,9+10,unrim,1984,di0655,1846,e4 e5 Nf3 Nc6 Bc4 Qf6 O-O Bc5 d4 Nxd4 Nxd4 Bxd4 c3 Bb6 Be3 Ne7 Bxb6 axb6 f4 d6 fxe5 Qxe5 Bxf7+ Kd8 Nd2 Bd7 Qc2 b5 Nf3 Qc5+ Nd4 Nc6 Qd3 Ne5 Qg3 g6 Qg5+ Kc8 Qe7 Kb8 Kh1 Ka7 Be6 Rae8 Qg7 Bxe6 Nxe6 Qb6 Nd4 Nd3 b4 Reg8 Qh6 c5 bxc5 dxc5 Nb3 Rd8 a4 b4 a5 Qe6 Nd2 bxc3 Nf3 c2 a6 bxa6 Qg7+ Qd7 Qc3 c1=Q Rfxc1 Nxc1 Qxc5+ Kb8 Rb1+ Ka8 Qb6 Qa7 Qc6+,C50,Italian Game,5
4MRUHgiy,True,1475926952023.0,1475928325109.0,46,outoftime,black,9+10,rex123,1848,unrim,1977,e4 e5 Bc4 Nf6 Nf3 Bc5 O-O Nc6 d4 exd4 e5 Ng8 Bxf7+ Kxf7 Ng5+ Ke8 Qf3 Nh6 Qh5+ Kf8 Re1 Qe8 Qf3+ Nf7 e6 dxe6 b4 Bxb4 Re4 Kg8 Nxf7 Qxf7 Rf4 Qe7 Bb2 e5 Re4 Qf7 Qg3 Bf5 Re2 Qc4 Qb3 Qxb3 cxb3 Bd3,C55,Italian Game: Two Knights Defense |  Max Lange Attack,11
zXmVhTXm,False,1475601775161.0,1475604030635.0,26,outoftime,black,30+0,pouulodia,1500,unrim,1947,e4 e5 d3 Nf6 Be2 Bc5 Qd2 O-O Nf3 Nc6 O-O d5 exd5 Nxd5 Na3 Nf4 b3 Bg4 Bb2 Qe7 Nc4 Nxe2+ Qxe2 Bd4 c3 Bc5,C20,King's Pawn Game: Leonardis Variation,3
